image,x,y,w,h,contrast,area_px,aspect,polarity,evidence_class,matches_coord,agrees,disagrees,near_edge,persistence,compactness,bg_std,smooth,grid_energy,edge_sharpness,contrast_stability,interest,score,verdict,confidence,flags,recommendation,path,baseline_fp,fdr_q,solar_elevation_deg,solar_azimuth_deg,pixel_scale_m,size_m,shadow_alignment,inferred_height_m,spacecraft_altitude_km
ESP_013948_1410_MIRB.browse_enh.png,800,4656,20,24,0.2,480,1.2,dark,3,2,2,0,False,0.91,0.974,40.65,no,0.6599,1.3186,0.7242,31.7,71.7,CONFIRMED-LEAD,high,small_blob,"Real feature confirmed at the same pixels in the corresponding band variant(s) of one acquisition. Fetch the EDR original, geolocate on Trek, and check for an independent pass at a different lighting before writing a finding.",data/processed\ESP_013948_1410\ESP_013948_1410_MIRB.browse_enh.png,,0.498,,,,,,,
ESP_013948_1410_MRGB.abrowse_enh.png,1380,4136,40,56,0.03,2240,1.4,bright,3,2,2,0,False,1.0,0.475,74.7,no,0.9324,0.8655,0.421,35.7,71.7,TERRAIN,high,,Real surface feature (seen across band variants) but consistent with ordinary geology/terrain by shape or scale. Not a lead unless an independent comparison changes the picture.,data/processed\ESP_013948_1410\ESP_013948_1410_MRGB.abrowse_enh.png,,0.498,,,,,,,
ESP_013948_1410_MRGB.browse_enh.png,800,4656,20,24,0.2,480,1.2,dark,3,2,2,0,False,0.916,0.909,40.53,no,0.6591,1.323,0.7231,31.7,71.7,CONFIRMED-LEAD,high,small_blob,"Real feature confirmed at the same pixels in the corresponding band variant(s) of one acquisition. Fetch the EDR original, geolocate on Trek, and check for an independent pass at a different lighting before writing a finding.",data/processed\ESP_013948_1410\ESP_013948_1410_MRGB.browse_enh.png,,0.498,,,,,,,
ESP_013948_1410_RED.abrowse_enh.png,1380,4136,40,56,0.03,2240,1.4,bright,3,2,2,0,False,1.0,0.474,80.62,no,0.9361,0.8758,0.3183,35.7,71.7,TERRAIN,high,,Real surface feature (seen across band variants) but consistent with ordinary geology/terrain by shape or scale. Not a lead unless an independent comparison changes the picture.,data/processed\ESP_013948_1410\ESP_013948_1410_RED.abrowse_enh.png,,0.498,,,,,,,
ESP_013948_1410_RED.abrowse_enh.png,3340,6928,16,36,0.86,576,2.25,dark,3,2,2,0,False,1.0,0.459,44.56,no,0.6772,1.2647,0.9295,35.7,71.7,TERRAIN,high,small_blob,Real surface feature (seen across band variants) but consistent with ordinary geology/terrain by shape or scale. Not a lead unless an independent comparison changes the picture.,data/processed\ESP_013948_1410\ESP_013948_1410_RED.abrowse_enh.png,,0.407,,,,,,,
ESP_013948_1410_RED.browse_enh.png,2976,820,12,16,1.16,192,1.33,bright,3,2,2,0,False,1.0,0.0,49.49,no,0.6379,0.5739,0.9689,39.7,71.7,TERRAIN,high,small_blob,Real surface feature (seen across band variants) but consistent with ordinary geology/terrain by shape or scale. Not a lead unless an independent comparison changes the picture.,data/processed\ESP_013948_1410\ESP_013948_1410_RED.browse_enh.png,,0.394,,,,,,,
ESP_013948_1410_RED.browse_enh.png,792,4656,28,24,0.19,672,1.17,dark,3,2,2,0,False,0.942,1.0,45.98,no,0.6901,1.1051,0.3575,31.7,71.7,CONFIRMED-LEAD,high,small_blob,"Real feature confirmed at the same pixels in the corresponding band variant(s) of one acquisition. Fetch the EDR original, geolocate on Trek, and check for an independent pass at a different lighting before writing a finding.",data/processed\ESP_013948_1410\ESP_013948_1410_RED.browse_enh.png,,0.498,,,,,,,
ESP_013236_1410_MIRB.abrowse_enh.png,1076,1840,16,32,0.8,512,2.0,dark,3,2,2,0,False,1.0,0.646,37.19,no,0.7015,1.4444,0.7399,35.6,71.6,CONFIRMED-LEAD,high,small_blob,"Real feature confirmed at the same pixels in the corresponding band variant(s) of one acquisition. Fetch the EDR original, geolocate on Trek, and check for an independent pass at a different lighting before writing a finding.",data/processed\ESP_013236_1410\ESP_013236_1410_MIRB.abrowse_enh.png,,0.416,,,,,,,
ESP_013236_1410_MRGB.abrowse_enh.png,1076,1840,16,32,0.8,512,2.0,dark,3,2,2,0,False,1.0,0.646,37.19,no,0.7015,1.4444,0.7399,35.6,71.6,CONFIRMED-LEAD,high,small_blob,"Real feature confirmed at the same pixels in the corresponding band variant(s) of one acquisition. Fetch the EDR original, geolocate on Trek, and check for an independent pass at a different lighting before writing a finding.",data/processed\ESP_013236_1410\ESP_013236_1410_MRGB.abrowse_enh.png,,0.416,,,,,,,
ESP_013236_1410_RED.abrowse_enh.png,712,4652,24,36,0.69,864,1.5,dark,3,2,2,0,False,1.0,0.533,50.73,no,0.8028,1.2544,0.7813,35.6,71.6,CONFIRMED-LEAD,high,small_blob,"Real feature confirmed at the same pixels in the corresponding band variant(s) of one acquisition. Fetch the EDR original, geolocate on Trek, and check for an independent pass at a different lighting before writing a finding.",data/processed\ESP_013236_1410\ESP_013236_1410_RED.abrowse_enh.png,,0.434,,,,,,,
ESP_013948_1410_MIRB.browse_enh.png,2572,1476,20,16,0.21,320,1.25,dark,3,2,2,0,False,0.942,0.712,28.79,no,0.782,1.7794,0.6398,31.6,71.6,CONFIRMED-LEAD,high,small_blob,"Real feature confirmed at the same pixels in the corresponding band variant(s) of one acquisition. Fetch the EDR original, geolocate on Trek, and check for an independent pass at a different lighting before writing a finding.",data/processed\ESP_013948_1410\ESP_013948_1410_MIRB.browse_enh.png,,0.498,,,,,,,
ESP_013948_1410_RED.abrowse_enh.png,452,5088,16,28,0.3,448,1.75,bright,3,2,2,0,False,1.0,0.781,85.9,no,0.7284,0.8661,0.7509,31.6,71.6,CONFIRMED-LEAD,high,small_blob,"Real feature confirmed at the same pixels in the corresponding band variant(s) of one acquisition. Fetch the EDR original, geolocate on Trek, and check for an independent pass at a different lighting before writing a finding.",data/processed\ESP_013948_1410\ESP_013948_1410_RED.abrowse_enh.png,,0.495,,,,,,,
ESP_013236_1410_MIRB.browse_enh.png,1824,9176,20,20,0.61,400,1.0,bright,3,2,2,0,False,0.967,0.62,46.06,no,0.7756,1.6548,0.8369,35.5,71.5,CONFIRMED-LEAD,high,small_blob,"Real feature confirmed at the same pixels in the corresponding band variant(s) of one acquisition. Fetch the EDR original, geolocate on Trek, and check for an independent pass at a different lighting before writing a finding.",data/processed\ESP_013236_1410\ESP_013236_1410_MIRB.browse_enh.png,,0.448,,,,,,,
ESP_013236_1410_MIRB.browse_enh.png,2176,9692,28,40,0.65,1120,1.43,bright,3,2,2,0,False,1.0,0.339,26.88,no,0.8214,1.702,0.6727,35.5,71.5,TERRAIN,high,small_blob,Real surface feature (seen across band variants) but consistent with ordinary geology/terrain by shape or scale. Not a lead unless an independent comparison changes the picture.,data/processed\ESP_013236_1410\ESP_013236_1410_MIRB.browse_enh.png,,0.440,,,,,,,
ESP_013236_1410_MRGB.browse_enh.png,1824,9176,20,20,0.61,400,1.0,bright,3,2,2,0,False,0.967,0.62,46.06,no,0.7756,1.6548,0.8369,35.5,71.5,CONFIRMED-LEAD,high,small_blob,"Real feature confirmed at the same pixels in the corresponding band variant(s) of one acquisition. Fetch the EDR original, geolocate on Trek, and check for an independent pass at a different lighting before writing a finding.",data/processed\ESP_013236_1410\ESP_013236_1410_MRGB.browse_enh.png,,0.448,,,,,,,
ESP_013948_1410_RED.browse_enh.png,2572,1476,20,16,0.2,320,1.25,dark,3,2,2,0,False,0.928,0.753,31.87,no,0.7906,1.7398,0.6437,31.5,71.5,CONFIRMED-LEAD,high,small_blob,"Real feature confirmed at the same pixels in the corresponding band variant(s) of one acquisition. Fetch the EDR original, geolocate on Trek, and check for an independent pass at a different lighting before writing a finding.",data/processed\ESP_013948_1410\ESP_013948_1410_RED.browse_enh.png,,0.498,,,,,,,
ESP_013236_1410_IRB.NOMAP.browse_enh.png,512,1920,20,20,2.77,400,1.0,bright,2,1,1,0,False,1.0,1.0,26.65,no,0.8517,0.9685,0.9192,49.4,71.4,CONFIRMED-LEAD,high,small_blob,"Real feature confirmed at the same pixels in the corresponding band variant(s) of one acquisition. Fetch the EDR original, geolocate on Trek, and check for an independent pass at a different lighting before writing a finding.",data/processed\ESP_013236_1410\ESP_013236_1410_IRB.NOMAP.browse_enh.png,,0.219,,,,,,,
ESP_013236_1410_MIRB.abrowse_enh.png,840,4292,44,24,0.71,1056,1.83,dark,3,2,2,0,False,1.0,0.219,31.65,no,0.6989,1.9727,0.746,35.4,71.4,TERRAIN,high,small_blob,Real surface feature (seen across band variants) but consistent with ordinary geology/terrain by shape or scale. Not a lead unless an independent comparison changes the picture.,data/processed\ESP_013236_1410\ESP_013236_1410_MIRB.abrowse_enh.png,,0.432,,,,,,,
ESP_013236_1410_MIRB.browse_enh.png,612,1824,32,16,0.32,512,2.0,dark,3,2,2,0,False,1.0,1.0,41.44,no,0.7277,1.385,0.4448,31.4,71.4,CONFIRMED-LEAD,high,small_blob,"Real feature confirmed at the same pixels in the corresponding band variant(s) of one acquisition. Fetch the EDR original, geolocate on Trek, and check for an independent pass at a different lighting before writing a finding.",data/processed\ESP_013236_1410\ESP_013236_1410_MIRB.browse_enh.png,,0.493,,,,,,,
ESP_013236_1410_MRGB.abrowse_enh.png,840,4292,44,24,0.71,1056,1.83,dark,3,2,2,0,False,1.0,0.219,31.65,no,0.6989,1.9727,0.746,35.4,71.4,TERRAIN,high,small_blob,Real surface feature (seen across band variants) but consistent with ordinary geology/terrain by shape or scale. Not a lead unless an independent comparison changes the picture.,data/processed\ESP_013236_1410\ESP_013236_1410_MRGB.abrowse_enh.png,,0.432,,,,,,,
ESP_013236_1410_MRGB.browse_enh.png,612,1824,32,16,0.32,512,2.0,dark,3,2,2,0,False,1.0,1.0,41.44,no,0.7277,1.385,0.4448,31.4,71.4,CONFIRMED-LEAD,high,small_blob,"Real feature confirmed at the same pixels in the corresponding band variant(s) of one acquisition. Fetch the EDR original, geolocate on Trek, and check for an independent pass at a different lighting before writing a finding.",data/processed\ESP_013236_1410\ESP_013236_1410_MRGB.browse_enh.png,,0.493,,,,,,,
ESP_013948_1410_MRGB.browse_enh.png,1428,3292,20,40,0.3,800,2.0,dark,3,2,2,0,False,1.0,1.0,53.02,no,0.8956,1.0767,0.8035,31.4,71.4,CONFIRMED-LEAD,high,small_blob,"Real feature confirmed at the same pixels in the corresponding band variant(s) of one acquisition. Fetch the EDR original, geolocate on Trek, and check for an independent pass at a different lighting before writing a finding.",data/processed\ESP_013948_1410\ESP_013948_1410_MRGB.browse_enh.png,,0.495,,,,,,,
ESP_013948_1410_RED.abrowse_enh.png,756,4992,28,32,0.59,896,1.14,dark,3,2,2,0,False,1.0,0.601,56.74,no,0.7421,1.1513,0.659,35.4,71.4,CONFIRMED-LEAD,high,small_blob,"Real feature confirmed at the same pixels in the corresponding band variant(s) of one acquisition. Fetch the EDR original, geolocate on Trek, and check for an independent pass at a different lighting before writing a finding.",data/processed\ESP_013948_1410\ESP_013948_1410_RED.abrowse_enh.png,,0.453,,,,,,,
ESP_013948_1410_MIRB.abrowse_enh.png,660,2716,24,28,0.6,672,1.17,dark,3,2,2,0,False,1.0,0.297,32.72,no,0.8567,1.542,0.7248,35.3,71.3,TERRAIN,high,small_blob,Real surface feature (seen across band variants) but consistent with ordinary geology/terrain by shape or scale. Not a lead unless an independent comparison changes the picture.,data/processed\ESP_013948_1410\ESP_013948_1410_MIRB.abrowse_enh.png,,0.451,,,,,,,
ESP_013948_1410_MIRB.abrowse_enh.png,756,4992,28,32,0.58,896,1.14,dark,3,2,2,0,False,1.0,0.413,52.78,no,0.7222,1.2439,0.6472,35.3,71.3,TERRAIN,high,small_blob,Real surface feature (seen across band variants) but consistent with ordinary geology/terrain by shape or scale. Not a lead unless an independent comparison changes the picture.,data/processed\ESP_013948_1410\ESP_013948_1410_MIRB.abrowse_enh.png,,0.456,,,,,,,
ESP_013948_1410_MIRB.browse_enh.png,620,5096,24,16,0.22,384,1.5,dark,3,2,2,0,False,0.937,1.0,51.4,no,0.8041,1.3364,0.9159,31.3,71.3,CONFIRMED-LEAD,high,small_blob,"Real feature confirmed at the same pixels in the corresponding band variant(s) of one acquisition. Fetch the EDR original, geolocate on Trek, and check for an independent pass at a different lighting before writing a finding.",data/processed\ESP_013948_1410\ESP_013948_1410_MIRB.browse_enh.png,,0.498,,,,,,,
ESP_013948_1410_MRGB.abrowse_enh.png,660,2716,24,28,0.6,672,1.17,dark,3,2,2,0,False,1.0,0.297,32.72,no,0.8567,1.542,0.7247,35.3,71.3,TERRAIN,high,small_blob,Real surface feature (seen across band variants) but consistent with ordinary geology/terrain by shape or scale. Not a lead unless an independent comparison changes the picture.,data/processed\ESP_013948_1410\ESP_013948_1410_MRGB.abrowse_enh.png,,0.451,,,,,,,
ESP_013948_1410_MRGB.abrowse_enh.png,756,4992,28,32,0.58,896,1.14,dark,3,2,2,0,False,1.0,0.413,52.77,no,0.7221,1.244,0.6472,35.3,71.3,TERRAIN,high,small_blob,Real surface feature (seen across band variants) but consistent with ordinary geology/terrain by shape or scale. Not a lead unless an independent comparison changes the picture.,data/processed\ESP_013948_1410\ESP_013948_1410_MRGB.abrowse_enh.png,,0.456,,,,,,,
ESP_013948_1410_MRGB.browse_enh.png,620,5096,24,16,0.22,384,1.5,dark,3,2,2,0,False,0.937,1.0,51.7,no,0.8054,1.3371,0.9149,31.3,71.3,CONFIRMED-LEAD,high,small_blob,"Real feature confirmed at the same pixels in the corresponding band variant(s) of one acquisition. Fetch the EDR original, geolocate on Trek, and check for an independent pass at a different lighting before writing a finding.",data/processed\ESP_013948_1410\ESP_013948_1410_MRGB.browse_enh.png,,0.498,,,,,,,
ESP_013236_1410_MIRB.browse_enh.png,840,4096,44,28,0.63,1232,1.57,dark,3,2,2,0,False,1.0,0.216,30.86,no,0.6833,1.9493,0.7593,35.2,71.2,TERRAIN,high,small_blob,Real surface feature (seen across band variants) but consistent with ordinary geology/terrain by shape or scale. Not a lead unless an independent comparison changes the picture.,data/processed\ESP_013236_1410\ESP_013236_1410_MIRB.browse_enh.png,,0.445,,,,,,,
ESP_013236_1410_MRGB.browse_enh.png,840,4096,44,28,0.63,1232,1.57,dark,3,2,2,0,False,1.0,0.216,30.86,no,0.6833,1.9493,0.7593,35.2,71.2,TERRAIN,high,small_blob,Real surface feature (seen across band variants) but consistent with ordinary geology/terrain by shape or scale. Not a lead unless an independent comparison changes the picture.,data/processed\ESP_013236_1410\ESP_013236_1410_MRGB.browse_enh.png,,0.445,,,,,,,
ESP_013236_1410_RED.abrowse_enh.png,700,4632,28,28,0.09,784,1.0,bright,3,2,2,0,False,1.0,0.74,57.74,no,0.7599,1.0367,0.2677,31.2,71.2,CONFIRMED-LEAD,high,small_blob,"Real feature confirmed at the same pixels in the corresponding band variant(s) of one acquisition. Fetch the EDR original, geolocate on Trek, and check for an independent pass at a different lighting before writing a finding.",data/processed\ESP_013236_1410\ESP_013236_1410_RED.abrowse_enh.png,,0.498,,,,,,,
ESP_013948_1410_RED.browse_enh.png,620,5096,24,16,0.21,384,1.5,dark,3,2,2,0,False,0.967,1.0,55.87,no,0.7998,1.3371,0.9367,31.2,71.2,CONFIRMED-LEAD,high,small_blob,"Real feature confirmed at the same pixels in the corresponding band variant(s) of one acquisition. Fetch the EDR original, geolocate on Trek, and check for an independent pass at a different lighting before writing a finding.",data/processed\ESP_013948_1410\ESP_013948_1410_RED.browse_enh.png,,0.498,,,,,,,
ESP_013236_1410_MIRB.browse_enh.png,1136,3364,24,52,0.74,1248,2.17,dark,3,2,2,0,False,1.0,0.311,45.87,no,0.807,1.0383,0.7738,35.1,71.1,TERRAIN,high,small_blob,Real surface feature (seen across band variants) but consistent with ordinary geology/terrain by shape or scale. Not a lead unless an independent comparison changes the picture.,data/processed\ESP_013236_1410\ESP_013236_1410_MIRB.browse_enh.png,,0.426,,,,,,,
ESP_013236_1410_MIRB.browse_enh.png,1192,4116,16,28,0.7,448,1.75,bright,3,2,2,0,False,1.0,0.67,49.89,no,0.7353,0.809,0.8179,35.1,71.1,CONFIRMED-LEAD,high,small_blob,"Real feature confirmed at the same pixels in the corresponding band variant(s) of one acquisition. Fetch the EDR original, geolocate on Trek, and check for an independent pass at a different lighting before writing a finding.",data/processed\ESP_013236_1410\ESP_013236_1410_MIRB.browse_enh.png,,0.433,,,,,,,
ESP_013236_1410_MIRB.browse_enh.png,2336,4280,16,28,1.27,448,1.75,dark,2,1,2,0,False,1.0,0.495,26.3,no,0.7753,1.4839,0.9377,35.1,71.1,TERRAIN,high,small_blob,Real surface feature (seen across band variants) but consistent with ordinary geology/terrain by shape or scale. Not a lead unless an independent comparison changes the picture.,data/processed\ESP_013236_1410\ESP_013236_1410_MIRB.browse_enh.png,,0.390,,,,,,,
ESP_013236_1410_MRGB.browse_enh.png,1136,3364,24,52,0.74,1248,2.17,dark,3,2,2,0,False,1.0,0.311,45.87,no,0.807,1.0383,0.7738,35.1,71.1,TERRAIN,high,small_blob,Real surface feature (seen across band variants) but consistent with ordinary geology/terrain by shape or scale. Not a lead unless an independent comparison changes the picture.,data/processed\ESP_013236_1410\ESP_013236_1410_MRGB.browse_enh.png,,0.426,,,,,,,
ESP_013236_1410_MRGB.browse_enh.png,1192,4116,16,28,0.7,448,1.75,bright,3,2,2,0,False,1.0,0.67,49.89,no,0.7353,0.809,0.8179,35.1,71.1,CONFIRMED-LEAD,high,small_blob,"Real feature confirmed at the same pixels in the corresponding band variant(s) of one acquisition. Fetch the EDR original, geolocate on Trek, and check for an independent pass at a different lighting before writing a finding.",data/processed\ESP_013236_1410\ESP_013236_1410_MRGB.browse_enh.png,,0.433,,,,,,,
ESP_013236_1410_MRGB.browse_enh.png,2336,4280,16,28,1.27,448,1.75,dark,2,1,2,0,False,1.0,0.495,26.3,no,0.7753,1.4839,0.9377,35.1,71.1,TERRAIN,high,small_blob,Real surface feature (seen across band variants) but consistent with ordinary geology/terrain by shape or scale. Not a lead unless an independent comparison changes the picture.,data/processed\ESP_013236_1410\ESP_013236_1410_MRGB.browse_enh.png,,0.390,,,,,,,
ESP_013236_1410_RED.browse_enh.png,840,4096,44,28,0.62,1232,1.57,dark,3,2,2,0,False,1.0,0.207,31.98,no,0.6965,1.8734,0.7691,35.1,71.1,TERRAIN,high,small_blob,Real surface feature (seen across band variants) but consistent with ordinary geology/terrain by shape or scale. Not a lead unless an independent comparison changes the picture.,data/processed\ESP_013236_1410\ESP_013236_1410_RED.browse_enh.png,,0.446,,,,,,,
